SrNo,District_Name,Taluka_Name,Taluka_Latitude,Taluka_Longitude,Month,Year,Soil_Type,Soil_pH,Soil_EC,Organic_Carbon,Nitrogen,Phosphorus,Potassium,Soil_Moisture,Soil_Depth_Class,Avg_Temperature,Min_Temperature,Max_Temperature,Rainfall_mm,Humidity_percent,Wind_Speed_kmph,Solar_Radiation,Evapotranspiration,Cloud_Cover_percent,Crop_Recommended,Crop_Suitability,Crop_Yield_Quintal_per_Hectare
17541,NAVSARI,Khergam,20.6313585,73.0951202,2,2015,Black Cotton,6.94,2.79,0.81,425.4,58.5,241.3,39.7,Deep,16.5,12.2,23.2,11.5,46.4,24.9,406.5,3.57,54.3,Wheat,Yes,25.46
17542,ANAND,Petlad,22.4770467,72.8003365,5,2023,Loam,6.92,0.81,1.25,150.7,44.2,661.4,8.1,Deep,37.1,31.4,41.9,27.1,36.9,30.4,1134.9,5.41,19.9,Bajra,Yes,13.1
17543,KACHCHH,Bhuj,23.2472446,69.668339,11,2021,Sandy,6.91,2.29,0.88,112.9,18.1,594.9,41.6,Medium,25.1,17.2,31.9,15.0,49.8,18.4,1163.7,5.0,28.2,Sesame,No,3.108738413671396
17544,BHAVNAGAR,Talaja,21.3545788,72.0368814,2,2016,Black Cotton,6.79,0.55,0.57,305.9,41.4,154.8,22.4,Shallow,15.6,10.2,21.4,11.2,38.9,31.2,293.9,5.11,72.1,Chickpea,Yes,14.29
17546,SURENDRANAGAR,Chuda,22.4815114,71.6881728,10,2018,Black Cotton,8.03,2.74,0.1,60.70045301005695,27.9,466.9,30.8,Shallow,28.4,20.5,35.2,19.1,49.3,16.2,616.2,5.01,50.8,Bajra,Yes,11.78
17547,KACHCHH,Bhuj,23.2472446,69.668339,5,2023,Loam,7.29,2.57,0.96,261.3,23.2,76.7,19.7,Deep,40.2,34.6,46.3,19.6,35.0,32.2,854.7,2.45,69.2,Bajra,Yes,15.21
17548,BHARUCH,Anklesvar,21.76338667452416,73.00471180351391,8,2016,Silty,7.39,1.58,1.36,442.9,9.4,675.7,16.4,Deep,33.4,30.5,37.8,216.8,67.0,80.0,309.8,5.5,97.0,Urad (Black Gram),No,5.120903702023044
17549,MORBI,Tankara,22.6562177,70.7486911,4,2019,Silty,6.16,3.94,1.22,467.0,11.1,252.5,27.3,Medium,32.6,26.9,39.0,24.9,41.6,15.1,711.9,5.39,25.1,Jowar,Yes,10.7
17550,JUNAGADH,Keshod,21.3148629,70.2678937,8,2016,Black Cotton,8.43,0.09,1.77,467.5,48.6,322.1,28.4,Medium,25.9,22.0,31.9,444.5,90.9,32.5,400.5,2.34,100.0,Castor,No,8.069127106205311
17552,TAPI,Valod,21.0488646,73.2615399,9,2016,Loam,6.82,2.6,1.65,399.6,32.1,577.3,3.2,Medium,29.2,22.0,34.4,395.2,69.6,23.9,56.1,3.44,100.0,Rice,Yes,16.88
17553,VADODARA,Vaghodia,22.3003935,73.3760638,2,2017,Loam,7.29,1.1,1.7,346.5,47.5,215.5,15.2,Deep,25.5,17.6,30.4,4.6,40.1,35.7,630.5,6.28,61.0,Jowar,Yes,14.47
17554,DAHOD,Singvad,22.9618608,73.9617848,3,2017,Silty,7.04,3.95,1.06,402.2,9.3,172.9,35.0,Shallow,40.4,33.0,45.3,8.5,47.4,35.1,462.3,6.66,47.8,Bajra,Yes,15.98
17555,TAPI,Songadh,21.1702124,73.5622874,4,2019,Black Cotton,7.34,3.04,0.98,72.21540406513118,34.8,617.5,27.1,Deep,32.2,27.1,36.9,18.9,39.2,29.9,993.9,4.47,10.7,Bajra,Yes,10.48624625688778
17556,SABARKANTHA,Vijaynagar,23.9531558,73.2815255,2,2019,Sandy Loam,6.01,0.12,1.55,255.3,59.3,638.2,23.3,Shallow,22.7,17.5,29.0,6.8,48.0,30.4,1101.2,3.75,70.6,Chickpea,Yes,17.05
17557,AMRELI,Babra,21.8485451,71.3036656,5,2018,Silty,6.75,1.41,0.99,67.52069731215556,15.6,406.2,41.9,Shallow,32.5,28.0,38.4,27.8,39.1,21.4,903.9,3.27,17.8,Urad (Black Gram),No,4.613290228729542
17558,DANGS,Subir,20.7587262,73.68735329999998,12,2015,Loam,6.25,1.38,0.47,86.2,57.7,430.7,12.2,Medium,23.2,15.4,25.8,13.4,34.3,80.0,766.2,4.91,17.9,Jowar,No,13.02370871488817
17559,SABARKANTHA,Idar,23.8362255,73.0114616,3,2016,Loam,6.49,2.35,1.29,146.9,48.6,246.0,16.0,Shallow,30.5,23.0,33.4,20.8,43.8,24.7,269.0,6.83,53.4,Bajra,Yes,13.85
17561,BOTAD,Barwala,22.1518623,71.8957058,1,2019,Loam,7.2,2.06,1.22,472.1,20.5,517.5,31.9,Shallow,23.9,19.7,28.8,4.1,46.0,19.0,335.9,2.47,38.4,Jowar,Yes,14.110529510489537
17563,MORBI,Halvad,23.0182418,71.1833818,3,2019,Black Cotton,7.42,1.04,0.84,68.00503267994955,49.7,508.1,13.9,Deep,29.4,24.2,33.3,22.1,32.5,35.4,1129.8,5.9,60.0,Urad (Black Gram),No,4.943229496993034
17564,NAVSARI,Khergam,20.6313585,73.0951202,3,2021,Clay,7.54,0.3,1.55,416.1,46.3,59.7,4.3,Medium,37.8,30.6,40.1,3.6,32.2,39.8,594.5,6.29,42.0,Bajra,Yes,14.9
17565,KHEDA,Thasra,22.7977449,73.2207334,4,2019,Black Cotton,7.0,1.53,1.67,411.9,42.1,500.9,41.9,Shallow,29.2,25.7,32.1,24.9,39.7,40.1,894.0,3.44,44.5,Bajra,Yes,14.63
17566,DAHOD,Dhanpur,22.6367611,74.098681,11,2021,Loam,6.68,2.73,1.63,379.4,45.3,643.5,34.9,Deep,24.4,18.0,27.1,9.4,40.9,8.7,620.5,3.53,20.2,Urad (Black Gram),No,5.4350693740823965
17567,MAHISAGAR,Khanpur,23.3263907,73.6238021,5,2023,Silty,6.96,3.8,1.28,220.9,52.5,131.2,15.8,Medium,31.5,26.1,37.0,9.1,41.8,40.4,1132.2,4.68,37.6,Bajra,Yes,15.74
17568,JUNAGADH,Mangrol,21.1241507,70.1199203,9,2017,Silty,7.41,2.85,0.87,228.9,51.1,527.0,7.7,Shallow,31.3,23.9,33.9,465.5,91.9,14.7,230.5,2.77,100.0,Castor,No,10.700697887394409
17569,PANCHMAHALS,Halol,22.5025899,73.4691058,7,2018,Loam,7.12,1.08,1.1,381.8,6.4,277.9,17.3,Shallow,33.1,26.7,38.0,165.2,56.9,32.5,746.2,1.92,85.7,Jowar,Yes,10.57
17570,BHAVNAGAR,Sihor,21.720494,71.9605587,9,2023,Black Cotton,7.25,0.27,0.49,197.2,40.1,50.7,35.3,Shallow,28.9,23.5,35.1,215.2,53.7,19.3,456.4,2.25,100.0,Urad (Black Gram),No,5.9014010365491885
17571,NARMADA,Tilakwada,21.9693156,73.5897708,10,2017,Black Cotton,6.64,1.74,1.6,368.7,18.5,315.6,20.2,Shallow,28.8,24.1,35.5,40.3,36.9,20.1,1157.2,6.06,17.2,Bajra,Yes,16.39
17572,PORBANDAR,Kutiyana,21.6228345,69.9852088,9,2019,Silty,7.12,1.9,0.27,359.8,31.0,452.6,18.1,Medium,29.9,24.9,32.7,471.3,88.4,25.0,930.5,3.69,100.0,Rice,Yes,31.25
17573,NARMADA,Sagbara,21.5453441,73.7920866,8,2020,Black Cotton,6.63,0.67,1.43,69.7,26.3,693.9,9.4,Deep,24.2,19.5,30.9,367.2,86.0,39.6,365.8,3.03,100.0,Castor,No,8.200018326161794
17574,VADODARA,Dabhoi,22.1336175,73.4201004,12,2018,Silty,6.01,0.7,0.7,493.8,53.4,371.0,35.3,Medium,19.9,13.2,25.5,12.9,39.2,10.3,318.6,4.29,65.7,Wheat,Yes,21.79
17577,KHEDA,Kathlal,22.8985648,72.9908519,12,2020,Black Cotton,7.83,0.53,0.86,333.1,26.4,255.0,39.1,Shallow,23.4,16.8,26.5,10.9,38.5,14.9,678.5,3.18,51.5,Wheat,Yes,22.99
17578,SURENDRANAGAR,Thangadh,22.5743355,71.2000239,10,2015,Loam,7.27,1.12,0.8,442.6,32.0,509.9,26.5,Medium,29.1,22.1,31.3,56.8,36.0,31.1,697.2,4.95,40.4,Sesame,No,3.604300869273276
17579,NAVSARI,Gandevi,20.8029715,72.9966726,12,2023,Loam,6.89,1.01,1.36,468.9,47.6,631.4,33.1,Medium,13.4,6.2,19.1,6.0,37.1,8.9,1059.2,6.49,27.1,Mustard,Yes,11.13
17580,MAHESANA,Kheralu,23.8851474,72.6172316,4,2015,Silty,6.48,2.92,1.26,447.8,59.7,421.7,10.1,Deep,38.2,32.4,43.6,16.2,31.8,10.7,329.0,2.6,21.9,Tobacco,Yes,21.52
17581,MAHESANA,Mahesana,23.6015557,72.3867981,2,2022,Silty,7.24,1.14,0.81,124.8,6.4,691.2,13.7,Deep,20.4,12.6,26.9,2.5,30.5,37.9,786.4,6.24,8.4,Wheat,Yes,20.58
17582,MORBI,Tankara,22.6562177,70.7486911,10,2023,Silty,6.37,0.72,1.28,387.2,43.5,277.0,26.4,Shallow,28.7,23.4,31.1,63.2,45.3,40.1,1164.5,3.72,71.6,Bajra,Yes,15.54
17583,BANASKANTHA,Kankrej,24.0387783,71.9411013,3,2018,Loam,6.53,3.63,1.13,391.9,16.8,325.8,13.1,Deep,34.8,26.9,39.8,0.5,33.4,38.1,799.0,4.85,6.7,Bajra,Yes,15.84
17584,ANAND,Umreth,22.6990518,73.115045,1,2017,Loam,6.16,1.09,1.34,187.8,51.4,431.7,27.0,Medium,24.5,19.7,30.1,8.2,50.1,26.9,742.1,1.99,42.6,Urad (Black Gram),Yes,9.17
17585,PATAN,Sidhpur,23.9657978,72.3367423,12,2014,Sandy Loam,6.02,2.05,1.74,344.6,49.7,74.5,30.5,Medium,26.4,20.9,29.0,7.5,45.9,20.5,1129.8,4.76,28.5,Bajra,Yes,11.031092709930547
17586,SURAT,Bardoli,21.1338291,73.1053896,10,2023,Black Cotton,6.59,3.91,0.91,92.0,28.9,279.1,22.6,Deep,30.4,27.9,33.5,13.7,39.3,22.4,668.8,4.77,8.1,Bajra,Yes,12.747226505786344
17587,RAJKOT,Kotda,22.0277283,70.926358,8,2018,Silty,6.56,2.32,0.56,472.2,51.6,667.6,12.4,Deep,31.1,26.9,34.8,490.6,95.0,11.8,395.8,0.91,100.0,Castor,Yes,13.68
17588,KACHCHH,Mandvi,22.8314482,69.35081,11,2017,Silty,6.33,2.66,0.8,322.5,37.0,620.8,29.5,Deep,20.5,16.6,25.9,5.3,37.1,19.7,697.4,6.78,23.4,Wheat,Yes,24.68
17589,DANGS,Ahwa,20.7587262,73.6873533,4,2017,Silty,7.49,0.37,1.47,61.2,53.3,101.9,32.9,Medium,38.9,31.3,41.6,6.7,46.4,7.9,388.8,4.46,21.3,Bajra,Yes,15.39
17590,PORBANDAR,Porbandar,21.6409,69.611,9,2015,Loam,7.44,3.54,1.0,70.0,35.6,115.0,16.1,Medium,32.3,25.0,39.1,652.4,95.0,29.3,359.4,0.5,100.0,Soybean,Yes,17.03
17592,BHAVNAGAR,Mahuva,21.0914409,71.7621979,9,2022,Black Cotton,8.49,2.41,1.62,402.8,41.3,282.5,43.4,Shallow,30.8,24.9,33.1,247.8,59.7,40.3,438.5,4.19,88.7,Jowar,No,12.343060278757047
17593,ANAND,Sojitra,22.5391166,72.7192782,2,2017,Black Cotton,8.5,0.31,0.3,355.7,54.0,476.3,28.5,Deep,16.3,14.1,19.2,6.1,46.4,9.7,916.1,2.69,37.7,Mustard,No,9.963269698325512
17594,RAJKOT,Jetpur,21.7543725,70.6189391,11,2020,Black Cotton,8.43,0.51,1.05,168.8,24.5,673.8,12.1,Shallow,16.1,9.8,20.8,1.2,30.1,28.6,339.7,5.67,42.6,Wheat,No,22.883540559854183
17595,ANAND,Anand,22.5586555,72.9627227,7,2020,Loam,7.34,2.07,1.77,169.6,25.0,624.7,12.2,Deep,25.4,17.7,30.8,142.6,50.4,18.8,509.8,1.38,72.8,Sesame,Yes,5.34
17596,KACHCHH,Mundra,22.8393153,69.7249477,2,2023,Silty,6.57,3.66,0.63,63.4,10.8,122.8,28.7,Deep,11.0,7.5,17.8,15.1,32.4,21.0,247.0,6.81,8.3,Wheat,Yes,25.27
17597,SURENDRANAGAR,Muli,22.6217,71.4527,8,2023,Black Cotton,7.7,3.71,0.31,317.4,18.3,447.7,35.9,Deep,27.3,21.7,30.5,421.1,79.5,20.7,590.9,0.88,100.0,Castor,Yes,11.41
17599,AMRELI,Dhari,21.3280712,71.0262213,2,2020,Silty,7.2,2.7,1.52,64.4,23.3,194.5,39.9,Shallow,16.3,9.9,21.0,10.8,38.0,26.5,601.8,3.64,47.6,Wheat,Yes,24.23
17601,VALSAD,Umbergaon,20.1537655,72.7905804,2,2022,Loam,7.25,2.98,1.08,119.6,52.0,267.0,31.2,Shallow,16.6,14.3,20.5,13.1,44.7,28.1,713.7,6.21,17.5,Mustard,Yes,12.43
17602,PATAN,Patan,23.8505032,72.1133403,10,2020,Sandy,6.99,0.61,0.35,163.0,33.9,655.5,21.2,Medium,28.2,20.4,33.5,33.3,49.0,30.2,805.3,2.76,70.7,Urad (Black Gram),No,5.025252680707816
17604,BHAVNAGAR,Umrala,21.8437449,71.8049299,9,2023,Loam,6.0,1.13,0.19,282.0,8.3,99.1,35.6,Medium,26.7,24.1,29.7,356.1,83.8,33.7,870.4,1.98,100.0,Rice,Yes,20.03
17605,VALSAD,Valsad,20.6067767,72.9272881,6,2015,Clay,7.34,2.44,0.66,170.1,39.7,609.8,24.7,Shallow,33.2,28.0,40.2,519.0,95.0,30.2,480.6,3.79,100.0,Cotton,Yes,21.86
17606,CHHOTA,UDEPUR,22.3148736,74.0141067,2,2014,Black Cotton,7.52,3.52,1.22,485.2,34.4,600.9,16.7,Medium,24.5,21.0,26.8,10.4,32.3,23.2,325.1,4.52,37.3,Tobacco,Yes,20.75
17607,SABARKANTHA,Khedbrahma,24.0310837,73.0484016,5,2023,Loam,6.83,2.76,1.23,132.5,49.6,607.4,37.8,Shallow,31.6,27.1,34.9,10.2,37.7,24.5,1005.7,6.55,52.2,Jowar,No,12.85276569766879
17610,SABARKANTHA,Talod,23.3530428,72.9510592,5,2017,Loam,6.93,2.76,1.35,316.0,27.3,388.7,5.7,Medium,28.4,21.5,32.9,13.9,46.9,30.8,889.7,3.89,26.6,Sesame,No,3.151411536605152
17611,JUNAGADH,Vanthali,21.4772602,70.3321207,4,2015,Black Cotton,7.03,0.79,0.42,384.1,25.2,550.9,28.5,Medium,33.0,30.6,38.4,1.6,36.5,36.0,749.9,4.68,33.9,Bajra,No,12.470520458603264
17612,BOTAD,Ranpur,22.3598858,71.7169084,6,2018,Loam,6.98,1.14,1.5,89.1,6.3,340.6,36.7,Shallow,27.0,22.7,33.1,286.0,76.9,31.8,273.1,3.73,100.0,Rice,Yes,17.99
17613,SABARKANTHA,Prantij,23.4372086,72.8518061,1,2021,Loam,6.14,2.1,0.24,492.7,29.2,478.1,25.0,Shallow,21.9,15.9,26.4,5.1,38.9,20.7,441.6,3.17,30.9,Wheat,Yes,23.21
17615,VALSAD,Valsad,20.6067767,72.9272881,5,2020,Clay,6.72,2.23,1.2,389.9,7.6,183.0,20.4,Shallow,38.8,35.3,40.9,20.8,37.0,19.9,985.3,4.13,52.6,Tobacco,Yes,18.29
17616,SABARKANTHA,Vijaynagar,23.9531558,73.2815255,7,2020,Silty,6.14,2.25,0.18,362.2,58.5,311.9,35.9,Shallow,25.7,19.4,27.8,142.1,48.5,13.5,915.6,2.63,59.6,Cumin,No,3.087024504535686
17617,PATAN,Sami,23.6841533,71.7781681,11,2023,Black Cotton,7.83,1.26,0.15,312.9,21.0,492.0,33.5,Deep,20.4,12.7,25.5,2.5,40.8,39.2,722.2,2.11,25.3,Wheat,Yes,30.39
17618,JAMNAGAR,Jamjodhpur,21.9329709,70.0297614,11,2017,Loam,7.3,0.63,0.76,338.6,35.5,606.0,9.4,Deep,21.7,17.8,23.7,1.0,43.1,34.0,1045.7,2.85,6.2,Wheat,Yes,24.28
17619,ANAND,Tarapur,22.4882996,72.6576842,2,2017,Loam,6.89,1.14,0.44,156.8,21.1,478.5,16.4,Medium,26.2,22.5,28.8,12.4,32.5,23.9,342.6,3.01,51.0,Jowar,Yes,12.09
17621,KHEDA,Thasra,22.7977449,73.2207334,7,2021,Silty,6.54,2.06,1.68,291.0,9.2,171.4,36.2,Shallow,32.5,27.7,36.3,283.0,76.9,19.0,804.2,5.13,100.0,Jowar,Yes,12.78
17622,RAJKOT,Rajkot,22.3053263,70.8028377,10,2016,Silty,7.05,2.52,1.52,476.9,10.9,431.1,13.3,Deep,25.4,21.2,32.1,37.8,52.7,16.9,557.7,4.83,35.5,Bajra,No,11.081836765031948
17623,SURAT,Umarpada,21.4563995,73.4757224,12,2023,Loam,7.24,2.23,0.26,244.4,16.8,260.1,23.9,Shallow,23.9,16.7,26.5,8.3,44.0,25.0,726.1,6.85,70.1,Jowar,No,10.564012046921736
17624,RAJKOT,Gondal,21.9575096,70.8009896,9,2017,Silty,7.06,1.78,1.03,119.7,10.1,303.8,27.9,Medium,26.3,19.9,28.6,303.8,67.7,30.5,262.9,3.25,92.8,Rice,Yes,18.96
17625,RAJKOT,Lodhika,22.1328248,70.6322346,2,2017,Silty,7.23,2.34,1.79,116.7,32.4,482.2,26.6,Deep,20.6,17.8,23.6,0.2,45.9,21.9,579.9,2.95,18.0,Wheat,Yes,20.61
17626,AMRELI,Amreli,21.6009239,71.2168014,11,2023,Silty,6.21,1.09,1.31,364.3,7.7,267.3,6.8,Medium,16.8,13.5,22.7,18.1,32.1,36.8,362.8,3.18,32.4,Chickpea,Yes,16.3
17627,BHARUCH,Jhagadia,21.7157199,73.1497026,7,2023,Black Cotton,6.97,2.23,0.75,53.99881335886284,44.9,166.1,32.9,Deep,28.7,26.5,31.8,416.3,87.5,17.4,59.8,4.07,100.0,Castor,Yes,9.4
17628,PORBANDAR,Ranavav,21.6986198,69.7268474,9,2018,Black Cotton,6.88,3.05,0.94,120.1,20.5,72.8,40.7,Shallow,31.6,25.6,34.5,228.5,68.8,38.1,1069.8,4.59,72.4,Urad (Black Gram),Yes,6.3
17631,AHMADABAD,Daskroi,22.9538235,72.7502756,5,2019,Loam,6.43,2.32,0.82,435.0,53.9,496.6,4.4,Shallow,29.7,22.7,34.2,22.7,43.9,19.2,355.8,4.94,40.9,Urad (Black Gram),No,5.702255578253567
17633,JUNAGADH,Malia,21.11454,70.3736575,2,2015,Silty,7.21,2.13,1.38,378.8,5.6,474.2,12.2,Deep,23.0,20.0,28.4,13.6,35.4,30.4,492.8,5.67,20.4,Wheat,Yes,32.16
17636,MAHESANA,Unjha,23.7968484,72.3818955,12,2017,Sandy Loam,7.48,0.86,1.48,81.9,7.0,244.0,18.5,Deep,21.9,16.2,28.6,10.6,39.7,7.5,336.6,6.87,10.3,Chickpea,Yes,13.44
17637,VADODARA,Karajan,22.30309615105263,73.2793426991228,1,2015,Loam,7.03,3.06,1.1,67.8,57.6,78.0,2.9,Deep,14.8,12.5,19.7,5.7,41.7,80.0,850.8,5.95,26.0,Chickpea,Yes,16.53
17638,BANASKANTHA,Deesa,24.2594977,72.1803348,5,2017,Sandy Loam,6.04,1.88,0.89,184.4,44.2,446.1,41.0,Medium,32.0,24.3,34.7,15.7,34.9,32.9,505.2,6.44,52.8,Moong (Green Gram),No,4.082409947664398
17639,MAHISAGAR,Santrampur,23.1927742,73.8959255,4,2019,Loam,7.45,1.26,0.66,222.3,25.6,98.8,21.1,Shallow,29.6,24.6,34.4,3.2,37.8,10.0,1005.3,5.0,46.3,Tobacco,No,15.410028770338402
17641,AHMADABAD,Sanand,23.0238876,72.3851475,9,2014,Silty,7.4,2.19,1.0,469.6,45.9,672.9,33.5,Deep,29.5,21.9,35.2,625.8,95.0,21.9,406.5,1.13,100.0,Soybean,Yes,19.39
17643,KHEDA,Kheda,22.7516133,72.6857205,4,2020,Black Cotton,7.92,0.57,1.54,118.8,48.7,648.2,43.2,Deep,36.8,30.1,41.9,25.3,35.5,11.0,849.5,3.3,73.3,Bajra,No,11.607849729091246
17644,BHAVNAGAR,Gariadhar,21.5385705,71.5792958,4,2014,Loam,6.24,3.8,1.44,179.7,27.4,102.7,3.3,Medium,33.1,29.3,39.0,21.0,41.4,8.5,365.1,2.9,61.5,Bajra,No,14.13192151465335
17645,NARMADA,Sagbara,21.5453441,73.7920866,7,2022,Silty,6.91,0.18,0.74,256.6,41.2,141.6,4.9,Deep,29.6,25.0,34.2,344.4,79.5,35.9,569.9,4.27,86.0,Rice,Yes,17.59
17646,NARMADA,Sagbara,21.5453441,73.7920866,5,2022,Black Cotton,6.58,0.81,0.43,174.4,39.9,305.2,17.4,Medium,37.1,34.1,41.2,1.7,46.6,6.1,305.9,4.35,45.0,Bajra,Yes,12.33
17647,AMRELI,Jafrabad,20.8665451,71.3648229,10,2014,Loam,7.38,3.69,0.29,265.9,38.7,474.3,13.9,Deep,26.9,23.4,31.1,49.6,46.1,29.9,495.4,2.11,60.3,Jowar,No,10.4422144199611
17648,NARMADA,Dediapada,21.6271369,73.5898076,1,2019,Black Cotton,7.15,1.83,0.45,366.1,32.7,89.5,11.1,Deep,10.9,3.0,15.1,10.1,49.2,33.6,321.1,6.04,15.1,Mustard,Yes,8.62
17650,JUNAGADH,Bhesan,21.5527226,70.7069913,3,2023,Silty,6.22,0.9,1.09,413.1,21.7,51.6,41.5,Deep,39.2,36.1,44.5,5.4,45.2,26.0,854.4,5.88,40.8,Jowar,Yes,15.43
17651,PATAN,Saraswati,23.875171,72.166746,4,2020,Loam,6.28,3.41,1.31,393.8,39.7,451.2,36.0,Shallow,28.4,23.8,31.8,18.9,38.8,25.2,529.8,5.23,60.9,Jowar,Yes,12.66
17653,KHEDA,Kapadvanj,23.0232402,73.0727531,2,2023,Black Cotton,7.62,2.56,1.04,268.5,53.9,262.6,24.6,Deep,12.7,6.9,17.0,8.0,33.8,22.8,275.3,6.45,25.3,Mustard,Yes,9.33
17654,MAHISAGAR,Santrampur,23.1927742,73.8959255,3,2015,Silty,7.31,2.35,1.42,287.1,10.9,178.6,32.8,Shallow,38.4,34.5,44.2,18.8,43.5,31.3,541.0,2.84,46.3,Jowar,Yes,13.284524024122357
17655,TAPI,Vyara,21.1176744,73.3857702,6,2023,Loam,7.19,3.06,0.4,201.9,7.9,145.3,16.2,Medium,31.6,25.1,38.0,140.1,57.4,26.6,741.9,3.14,67.8,Sesame,No,3.155219209549446
17656,BOTAD,Gadhada,21.9682625,71.5769241,11,2022,Silty,6.9,1.96,1.54,158.5,33.8,354.0,43.5,Medium,17.1,10.8,20.2,6.7,38.1,19.6,539.4,4.22,23.5,Wheat,Yes,23.08
17657,PATAN,Sidhpur,23.9657978,72.3367423,6,2017,Black Cotton,7.45,3.81,0.66,88.3,50.8,89.8,18.7,Shallow,31.0,26.0,34.0,578.2,95.0,15.8,405.9,0.5,100.0,Cotton,Yes,10.96
17658,NARMADA,Dediapada,21.6271369,73.5898076,10,2016,Loam,6.83,1.5,0.72,414.5,34.9,268.8,32.2,Shallow,25.5,19.4,28.3,25.9,32.6,32.8,524.8,6.09,30.2,Jowar,Yes,10.77
17659,DEVBHUMI,DWARKA,22.2424747,68.9671448,7,2019,Loam,6.79,2.67,1.14,458.7,32.7,310.1,8.2,Shallow,30.8,26.9,33.2,403.7,78.3,37.9,162.7,2.46,100.0,Castor,Yes,13.12
17662,PATAN,Radhanpur,23.8472862,71.5858439,4,2023,Black Cotton,8.21,3.42,0.89,228.4,28.5,448.4,13.4,Deep,28.6,25.6,35.0,17.1,31.8,16.0,268.6,2.06,36.0,Bajra,No,10.176233042748132
17664,VADODARA,Karajan,22.30309615105263,73.2793426991228,6,2014,Silty,6.65,0.29,0.26,473.4,18.0,51.6,24.3,Shallow,31.3,25.5,35.4,208.6,52.2,80.0,215.5,1.07,78.0,Jowar,Yes,13.71
17665,JAMNAGAR,Jamjodhpur,21.9329709,70.0297614,2,2023,Black Cotton,7.85,1.57,0.2,309.8,32.9,411.5,13.0,Deep,16.4,8.9,20.5,3.8,34.3,19.1,607.9,5.1,6.4,Chickpea,Yes,11.15
17666,BANASKANTHA,Danta,24.187557,72.7649516,1,2022,Loam,6.41,0.36,0.18,83.1,18.2,297.8,22.5,Shallow,15.6,10.6,17.6,10.9,45.0,17.7,469.0,2.33,31.3,Tobacco,Yes,15.82
17667,NAVSARI,Jalalpore,20.9484948,72.897892,1,2020,Loam,6.12,1.78,1.54,329.1,12.0,511.6,39.2,Medium,22.0,14.5,27.7,14.5,42.0,35.0,617.7,4.22,65.7,Wheat,Yes,24.61
17668,DAHOD,Dhanpur,22.6367611,74.098681,2,2020,Silty,7.18,0.78,1.59,124.9,14.4,428.4,21.5,Shallow,23.3,17.0,26.8,1.7,34.5,26.7,1082.1,2.97,14.7,Urad (Black Gram),No,5.7148414139532
17669,SURAT,MAHUVA,21.0180294,73.1388718,10,2023,Silty,7.38,3.87,1.51,396.3,25.3,372.3,38.1,Medium,25.8,19.0,31.4,13.2,34.1,35.1,1063.6,2.14,17.3,Bajra,Yes,11.856677973656788
17670,BHARUCH,Netrang,21.6395746,73.3661964,2,2022,Loam,6.31,0.35,0.73,440.7,6.4,474.1,14.2,Deep,24.8,21.4,28.5,3.9,42.2,16.3,1016.1,6.06,22.9,Urad (Black Gram),Yes,10.17
17671,JUNAGADH,Junagadh,21.5220416,70.4582458,9,2021,Black Cotton,7.18,2.67,0.59,426.2,5.3,682.4,15.0,Shallow,32.1,24.7,36.2,144.9,59.0,17.3,682.1,1.42,93.0,Bajra,Yes,15.8
17672,JAMNAGAR,Lalpur,22.1915377,69.963963,10,2019,Silty,6.79,0.11,1.05,386.1,11.5,166.8,5.1,Deep,28.0,25.3,33.5,35.2,42.2,33.1,842.8,3.52,33.5,Bajra,Yes,11.08
17673,DAHOD,Garbada,22.684669,74.3132146,7,2023,Black Cotton,7.91,3.5,0.75,303.7,59.5,614.3,36.0,Medium,26.0,19.3,32.7,163.6,60.3,28.3,332.1,4.93,77.6,Cumin,No,3.188
17674,PANCHMAHALS,Halol,22.5025899,73.4691058,7,2019,Loam,7.3,2.81,0.4,212.2,41.3,472.9,6.5,Shallow,32.7,29.3,36.7,519.7,95.0,29.7,521.9,3.18,100.0,Castor,Yes,11.51
17676,AHMADABAD,Dhandhuka,22.3816365,71.9791414,11,2016,Black Cotton,6.52,1.17,1.26,62.17323855922905,45.8,130.8,26.6,Deep,19.6,13.0,21.6,1.0,32.4,17.5,255.7,3.44,32.8,Wheat,Yes,22.33
17677,KHEDA,Mahudha,22.8201982,72.9386868,3,2020,Loam,7.01,0.87,0.94,285.8,20.2,333.4,10.1,Deep,40.6,36.5,42.9,12.0,47.2,27.6,549.7,2.76,48.5,Bajra,Yes,12.94
17678,RAJKOT,Jetpur,21.7543725,70.6189391,5,2019,Black Cotton,7.11,0.39,0.12,107.7,44.5,164.4,5.3,Shallow,31.2,25.9,35.0,13.2,51.1,29.5,1124.8,4.04,47.6,Bajra,Yes,14.97
17679,JAMNAGAR,Kalavad,22.2143736,70.3834253,12,2018,Black Cotton,7.46,2.58,0.76,338.8,6.8,156.9,32.1,Deep,24.8,18.8,29.8,8.1,38.2,5.4,645.6,5.88,50.1,Jowar,Yes,15.15
17680,SURENDRANAGAR,Dhrangadhra,22.9914292,71.4663753,2,2018,Loam,7.07,2.51,0.2,380.7,51.9,108.0,19.1,Shallow,18.2,11.1,24.7,5.1,37.1,39.2,359.0,5.05,31.1,Mustard,Yes,9.24
